Puzzle,Model,Time,Correct
....4......6.9.21.3.51....8..8.......5........719..5.6..........8..52.3.7.3..1.6.,Constraint Programming Solver,12.9959ms,true
....4.....2.1.9.5...6.7.4..9.......8....27..43........8.1......49..6...7....93.6.,Constraint Programming Solver,13.1439ms,true
....4.....4238...9...1...864.5....6....8.7....9....8.263...5...9...3815.....2....,Constraint Programming Solver,17.0409ms,true
....4.....9...1..7674......1..3...824.27......6.......7.......9....6..15.38....6.,Constraint Programming Solver,18.7035ms,true
....4....2.4..5.91.352.........7892..9.....8..2745.........416.16.5..2.9....6....,Constraint Programming Solver,19.9323ms,true
....4....6.18.......8.5.132..24..6.78.......17.9..83..523.9.8.......69.5....7....,Constraint Programming Solver,16.0268ms,true
....4....7248.....9.....7..4....8.3...6..729...9..1......5..6.3192....7.........1,Constraint Programming Solver,12.5316ms,true
....4...2.....74...368...1...5....3.942...186.6....5...1...972...32.....2...5....,Constraint Programming Solver,17.4175ms,true
....4...5.1....2...........4.81........6.23.........6..2.3.........8..4.7.....5..,Constraint Programming Solver,12.8225ms,true
....4...5.1....2...........4.81........7.26.........7..2.3.........8..4.6.....5..,Constraint Programming Solver,15.4601ms,true
....4...5.1....2...........4.91........7.26.........7..2.3.........9..4.8.....5..,Constraint Programming Solver,12.4076ms,true
....4...5.7...5..........6....5.47.83....1..4.2.7.......69..8..5..........427..9.,Constraint Programming Solver,12.5684ms,true
....4...535.7.....4....83.1.78..6.5...........3.5..81.8276....9.....5.286...9....,Constraint Programming Solver,12.5281ms,true
....4...6..41.32....95..7..8..91....4.......2....28..4..2..59....38.15..5...3....,Constraint Programming Solver,12.221ms,true
....4...64....9...7.68...2..9...3..7.482.695.5..1......6...43.2...9....12...3....,Constraint Programming Solver,12.0607ms,true
....4...7..73.26.....5.9.8..1...8...52.....16...2...7..9.1.3.....47.53..8...6....,Constraint Programming Solver,13.223ms,true
....4...87..3......5....1......512..3......6......9......7...34..1.......9.......,Constraint Programming Solver,17.8649ms,true
....4...9.....2.5.45......8.7..3.6....95.....6...89.1......326.2......7.3...91...,Constraint Programming Solver,12.4078ms,true
....4...9...1.6..5...8...3......421...9...4...31..7.6.64...138...2......1....8...,Constraint Programming Solver,12.2395ms,true
....4...9.5361..........2...8...6...52..8.6...6....57.4.58..9.11....9..........2.,Constraint Programming Solver,12.1389ms,true
....4...9.9.1.6..8.3....1.....9...1...82..3......7.5...54.3..8.....2...3..28..7..,Constraint Programming Solver,12.6191ms,true
....4..1..1...8..57.9..5....9...3.27..6...9..13.7...5....6..3.89..3...6..4..1....,Constraint Programming Solver,17.1502ms,true
....4..1.2..8..6.3..5...9...3197..6..7.....3..2..16.5...3...8..1.2..8..4.4..6....,Constraint Programming Solver,15.0129ms,true
....4..1.5...8....3.....2...4....98....3..5...1........9.6...4.2..5..............,Constraint Programming Solver,21.9444ms,true
....4..2...5...8.9.9...6.....3......4.1..3.8.28....75.........67...14.....6.9.2.7,Constraint Programming Solver,13.4807ms,true
....4..2..3....7...1.......4...9.5..2.8.........8..1...7.3.....6......4....1.....,Constraint Programming Solver,15.7782ms,true
....4..2..5.9......1..........8..1.52...3..........9..49...2...3......6....1.....,Constraint Programming Solver,19.3201ms,true
....4..2.7.....3......1....3..5........3...8........1..14.6.......7..9...2....5..,Constraint Programming Solver,22.185ms,true
....4..3...2...86...85.9..1..18..5.............7..53..9..4.72...45...6...8..2....,Constraint Programming Solver,12.6526ms,true
....4..3...63..1.2723.9...5..7.1...3..4...6..1...3.2..6...2.5413.8..79...4..6....,Constraint Programming Solver,12.7519ms,true
....4..3.1...89...6...1...8.45.....2.1....3........87.9.3..6........26..58..9...4,Constraint Programming Solver,14.1647ms,true
....4..3.1.7......5..2......3.....6....7..5.....1.........6.24..8..3..........1..,Constraint Programming Solver,24.7958ms,true
....4..3.98.6.1.........2..........1..4.5.7..6..........5.........9.8.76.7..3....,Constraint Programming Solver,28.0029ms,true
....4..3152.6......7.......15....2.......1.......3....3.8....4....2..5...........,Constraint Programming Solver,12.3735ms,true
....4..362.9..................9.51.....28.....3.......5.....9...6..3.......1...8.,Constraint Programming Solver,17.6117ms,true
....4..362.9..................9.51.....28.....3.......5.....9...6..3.......4...8.,Constraint Programming Solver,13.0804ms,true
....4..378.2..................8.61.....29.....3.......6.....2...7..3.......4...5.,Constraint Programming Solver,12.7495ms,true
....4..3912..............7.6..89....5.....2.....3..........15....97......3.......,Constraint Programming Solver,18.9542ms,true
....4..3928..............7.6..89....5.....1.....3..........62....97......3.......,Constraint Programming Solver,11.9696ms,true
....4..5.36.......2..........547......8.....3......2..1..2......4.....7......36..,Constraint Programming Solver,11.9894ms,true
....4..521.8..................1.79...2..........8......5..2...47.....1.....6...3.,Constraint Programming Solver,12.9174ms,true
....4..521.9..................1.78...2..........8......5..2...47.....1.....6...3.,Constraint Programming Solver,12.1195ms,true
....4..56.....3.2.5.9..8..48.27..5...3..5..6...6..28.93..9..4.5.1.......26..8....,Constraint Programming Solver,14.6783ms,true
....4..6.......8.934.......7.2........5.19..4.6...5.....89..7.22..7....3........1,Constraint Programming Solver,12.285ms,true
....4..6...1...9...2..7....67.....5....1.2......9.....45.8...........1..3........,Constraint Programming Solver,12.4787ms,true
....4..632.9..................9.51.....28.....3.......5.....9...6..3.......4...8.,Constraint Programming Solver,12.3168ms,true
....4..67...5....8..31.....7.985...3.1..6..4.3...218.5.....75..6....5...57..3....,Constraint Programming Solver,20.6058ms,true
....4..69.2.5............1..3....74....8..........6......73.2..6.....3..1........,Constraint Programming Solver,18.7092ms,true
....4..7...5...3......2.......3..1.....6..5..4...........5.1..628.....4.7........,Constraint Programming Solver,12.0651ms,true
....4..7.65........2..........3..6.81...7..........2.......253.7..8.....4........,Constraint Programming Solver,18.339ms,true
....4..7315................56....1...2..7.........3.8....5..2..4.7.........1.....,Constraint Programming Solver,16.5711ms,true
....4..738.2..................8.61.....29.....3.......6.....2...7..3.......4...5.,Constraint Programming Solver,12.7983ms,true
....4..75318..................1.26..7.......2...8......2....1..5...7...........4.,Constraint Programming Solver,12.1533ms,true
....4..78.56...3..3.....1.....5.8.3.1.9......6..7.3...7....6.......7.4.2.48......,Constraint Programming Solver,12.1529ms,true
....4..781..2..............6.....1...7..8.........2..5.48....3....6.15...........,Constraint Programming Solver,11.9889ms,true
....4..8...6...3......2.......3..1.....7..6..2...........6.1..752.....4.8........,Constraint Programming Solver,12.2183ms,true
....4..8..4..1..56..3..6....5.1.9..8..1.5.3..6..4.8.1....5..8..82..7..3..1..2....,Constraint Programming Solver,16.4886ms,true
....4..82.65..7............1......4..2.5........3.....8...3....4.....7.....6..5..,Constraint Programming Solver,18.9794ms,true
....4..82631..................1.76..8......5....3......7....1..4...8.......2.....,Constraint Programming Solver,13.1015ms,true
....4..837.1...............2..1.65...4.....9....7.....6..2..1...3..8.............,Constraint Programming Solver,28.8474ms,true
....4..9........8..582....3......4....5..8.3.817.63..9.3........8..91..6..9..6...,Constraint Programming Solver,13.0034ms,true
....4..9..975..1.....3.7.6..1....43....9.3....26....7..3.6.2.....5..478..4..5....,Constraint Programming Solver,20.7368ms,true
....4..9128.5.....3........5..3..2......1..76..........1..6.......2..5...........,Constraint Programming Solver,26.4372ms,true
....4..9128.5.....3........8..3..2......1..76..........1..6.......2..5...........,Constraint Programming Solver,27.317ms,true
....4..9832.61.7...8.......5....793....4.6....329....7.......7...6.93.8127..6....,Constraint Programming Solver,12.1815ms,true
....4.1....5...6..3.........1....87....3.2......9......6..5....9.......27......3.,Constraint Programming Solver,11.9932ms,true
....4.1....5.179...41..372..2.4......8.....1...6..8.7..923..86...367.5....4.2....,Constraint Programming Solver,11.9392ms,true
....4.1..3......2......5....8.7........3...6..5.......7..21......6...4.5......8..,Constraint Programming Solver,18.7537ms,true
....4.1.23..9...............21...5.....3...7...........8..12...7......93......6..,Constraint Programming Solver,15.4805ms,true
....4.1.37.....6............3..1....8......7....9......61...5.....7.8.4....2.....,Constraint Programming Solver,12.0068ms,true
....4.1.72..5...............71...6.....2..3............4..81...3......25.......9.,Constraint Programming Solver,18.3647ms,true
....4.1.9.36..........1....52..9......87...3.............3.8...4.....2.....6.....,Constraint Programming Solver,12.2733ms,true
....4.2...3.6...........7.....3.1.5.2..5.....7.9......4...7.........8.3.........1,Constraint Programming Solver,15.559ms,true
....4.2...36............1.....6.2...2.....4.....7...8........375...1.......8...6.,Constraint Programming Solver,18.6619ms,true
....4.2...69......71.......5..28....4.......6.......1.8.....3.....9.1......5.....,Constraint Programming Solver,12.156ms,true
....4.2..5....1....7......3.....415...8....9..3..........38...61...........2.....,Constraint Programming Solver,22.2325ms,true
....4.2.57.1..................76..4..5....8.....1......2..35...8......7....4.....,Constraint Programming Solver,31.8009ms,true
....4.26......24.8.....9.....73.....825..6.9..3.......9...68.3.35.7....4......1..,Constraint Programming Solver,15.6847ms,true
....4.3....5..1.48...65.79.8.7....56.........31....8.9.92.36...63.4..9....1.7....,Constraint Programming Solver,15.5296ms,true
....4.3..1.7........31....7..97.4.6..7.296.3..5.3.12..9....58........4.3..4.2....,Constraint Programming Solver,12.1837ms,true
....4.3..3..2..4.81.7........3...8..46...5..1.9....7....9..3.......1........7695.,Constraint Programming Solver,13.4255ms,true
....4.3.85.1..................5.6.2..8....7...4.1.....6..2...5.7...8.............,Constraint Programming Solver,19.5743ms,true
....4.31....6..4.8...9.3..7.6...8....247.516....4...2.4..2.7...6.2..4....78.3....,Constraint Programming Solver,12.5588ms,true
....4.32.7.1..................1.65...4.....3....7......2.38....6.......1......9..,Constraint Programming Solver,15.818ms,true
....4.358..6..5.2..5...31.........1.7.3...9.5.4......2..71...4..9.7..5..465.9....,Constraint Programming Solver,23.5538ms,true
....4.57.....79...1...........2..6.8.9..3..........1...7.....3.6..1........8.....,Constraint Programming Solver,21.9461ms,true
....4.576...9..4....2....91.867..2.4....3....7.4..165.29....3....8..9...673.2....,Constraint Programming Solver,12.0164ms,true
....4.6....5...1..3.........1....87....3.2......9......6..5....9.......27......3.,Constraint Programming Solver,12.2051ms,true
....4.6..2.5............1...6....4.....7...3......2....4..6..5....3....78......2.,Constraint Programming Solver,28.2484ms,true
....4.6.21.................3..5...1..7..6.4............42...7.....1.3.5....8.....,Constraint Programming Solver,12.3395ms,true
....4.6.75..1.................5...3..67.........2.....32.....5......81....4.7....,Constraint Programming Solver,21.3956ms,true
....4.6.75..2.................5...3..67.........1.....32.....5......81....4.7....,Constraint Programming Solver,23.3431ms,true
....4.6.75..3.................5...2..67.........1.....32.....5......81....4.7....,Constraint Programming Solver,17.3673ms,true
....4.61.2.53...........8..4......72.6..1.............3..5.2......7..1...........,Constraint Programming Solver,25.2985ms,true
....4.61.2.53...........9..4......82.6..1.............7..5.2......8..1...........,Constraint Programming Solver,26.9622ms,true
....4.61.2.93...........8..4......72.6..1.............3..5.2......7..1...........,Constraint Programming Solver,23.9857ms,true
....4.62.5.1................6...3......8...5.7.......1...17...6.2....3.....5.....,Constraint Programming Solver,12.9294ms,true
....4.68.1..5..................683..5............2.......7...51..61....3.2.......,Constraint Programming Solver,12.1946ms,true
....4.7...8........1.....2....8....679.......4.....2..3.2.7..................6.18,Constraint Programming Solver,21.1613ms,true
....4.7..4....52.......1...14.3..6.5.65...3.7...9.....2....351..8.4...6...9......,Constraint Programming Solver,12.098ms,true
....4.7.85..3.................5...2..78.........1.....32.....5......41....6.8....,Constraint Programming Solver,20.5191ms,true
....4.7.9.63..2.............2...6.3.7...........1.....5..71......8....6.......1..,Constraint Programming Solver,20.676ms,true
....4.73..1.8............5....2..1.93.5.7....6...........1..4..5....6............,Constraint Programming Solver,27.7464ms,true
....4.75..13..6............2......4..5.1........8.....4.....6..5...2.......3....1,Constraint Programming Solver,12.2669ms,true
....4.8.......7........2.61...6....2.7....69.8..27.4.......9....5..3....43....51.,Constraint Programming Solver,18.295ms,true
....4.8...35............1.....5.2...1.....4.....6...7........362...8.......7...5.,Constraint Programming Solver,23.4242ms,true
....4.8...9.....7...2......63....5.....259......7.....4..81....1...............2.,Constraint Programming Solver,18.2695ms,true
....4.8.17.2..................7.5.4....2......1.......6..4..3...8..1....5......7.,Constraint Programming Solver,14.5592ms,true
....4.8.9..52....41.........3......76.4..9.1......6.4.7...5........83.6.95..2.7..,Constraint Programming Solver,12.3238ms,true
....4.9...36............1.....6.2...9.....4.....7...8........375...1.......8...6.,Constraint Programming Solver,23.9223ms,true
....4.9..47.82..6.6..9....8.65.....1..46598..8.....64.9....2..6.1..98.54..8.6....,Constraint Programming Solver,17.4572ms,true
